play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play1000-game2020122602.csv,2.9299999999999926,5.830308739680943,5.830308739680943,optimal,pitch_control,optimal
play1000-game2020122705.csv,19.959999999999994,8.513977478241292,8.513977478241292,optimal,pitch_control,optimal
play1000-game2021010304.csv,4.519999999999996,3.2102959365142714,3.2102959365142714,optimal,pitch_control,optimal
play1002-game2020100410.csv,8.590000000000003,6.071457815055624,6.071457815055624,optimal,pitch_control,optimal
play1005-game2020092003.csv,18.269999999999996,1.3322161986704717,1.3322161986704717,optimal,pitch_control,optimal
play1008-game2020091401.csv,9.070000000000007,10.282353816125957,10.282353816125957,optimal,pitch_control,optimal
play1009-game2020121308.csv,10.269999999999996,31.450311604179696,31.450311604179696,optimal,pitch_control,optimal
play1011-game2020112211.csv,8.57999999999997,4.929260706344416,4.929260706344416,optimal,pitch_control,optimal
play1015-game2020092100.csv,5.159999999999997,5.480811983638921,5.480811983638921,optimal,pitch_control,optimal
play1018-game2020113000.csv,6.070000000000007,15.967045576575655,15.967045576575655,optimal,pitch_control,optimal
play1025-game2020092007.csv,9.100000000000016,15.882749901841441,15.882749901841441,optimal,pitch_control,optimal
play1026-game2020112909.csv,4.200000000000003,7.373132155181933,7.373132155181933,optimal,pitch_control,optimal
play1027-game2020121312.csv,1.3699999999999903,20.335074242412897,20.335074242412897,optimal,pitch_control,optimal
play1033-game2020092004.csv,7.1000000000000085,3.810774199555779,3.810774199555779,optimal,pitch_control,optimal
play1043-game2020092708.csv,11.920000000000002,21.035502793557797,21.035502793557797,optimal,pitch_control,optimal
play1063-game2020101109.csv,16.72,9.97842672970043,9.97842672970043,optimal,pitch_control,optimal
play1065-game2020121313.csv,2.1199999999999903,11.828329458455984,11.828329458455984,optimal,pitch_control,optimal
play1071-game2020110806.csv,4.469999999999999,3.2631341444146,3.2631341444146,optimal,pitch_control,optimal
play1073-game2020091308.csv,2.3799999999999955,2.598771077088387,2.598771077088387,optimal,pitch_control,optimal
play1075-game2020110811.csv,16.400000000000006,4.851320553324735,4.851320553324735,optimal,pitch_control,optimal
play1088-game2020102513.csv,7.8500000000000085,15.164761785138598,15.164761785138598,optimal,pitch_control,optimal
play1090-game2021010306.csv,4.809999999999988,3.0763849636293035,3.0763849636293035,optimal,pitch_control,optimal
play1107-game2020110112.csv,36.03999999999999,11.713844136082926,11.713844136082926,optimal,pitch_control,optimal
play1107-game2020111507.csv,67.36000000000001,1.9797755203838399,1.9797755203838399,optimal,pitch_control,optimal
play1118-game2020101805.csv,10.100000000000009,10.889620950448391,10.889620950448391,optimal,pitch_control,optimal
play1121-game2020112202.csv,2.1300000000000097,5.035687087622153,5.035687087622153,optimal,pitch_control,optimal
play1125-game2020111501.csv,13.300000000000004,5.496044031846903,5.496044031846903,optimal,pitch_control,optimal
play1131-game2021010307.csv,8.039999999999992,5.930236082990287,5.930236082990287,optimal,pitch_control,optimal
play1135-game2020112211.csv,9.200000000000003,22.511973425456958,22.511973425456958,optimal,pitch_control,optimal
play1140-game2020111504.csv,1.6799999999999926,5.539805451858794,5.539805451858794,optimal,pitch_control,optimal
play1155-game2020091302.csv,21.549999999999997,5.0234229144854785,5.0234229144854785,optimal,pitch_control,optimal
play1157-game2020113000.csv,12.290000000000006,2.5503158845741263,2.5503158845741263,optimal,pitch_control,optimal
play116-game2021010301.csv,8.770000000000003,21.598138188230205,21.598138188230205,optimal,pitch_control,optimal
play1164-game2020112910.csv,3.6700000000000017,18.270017873182823,18.270017873182823,optimal,pitch_control,optimal
play1174-game2020110802.csv,8.960000000000008,20.248089073073313,20.248089073073313,optimal,pitch_control,optimal
play1174-game2021010308.csv,19.78,20.356666666666666,20.356666666666666,optimal,pitch_control,optimal
play1175-game2020112901.csv,2.010000000000005,17.557702013646317,17.557702013646317,optimal,pitch_control,optimal
play118-game2021010311.csv,11.599999999999994,14.7765523719168,14.7765523719168,optimal,pitch_control,optimal
play1180-game2020121311.csv,1.6099999999999994,28.12460151668326,28.12460151668326,optimal,pitch_control,optimal
play1183-game2020101112.csv,1.0700000000000074,6.090110380316961,6.090110380316961,optimal,pitch_control,optimal
play1183-game2020120609.csv,16.120000000000005,10.291765856472077,10.291765856472077,optimal,pitch_control,optimal
play1188-game2020120603.csv,13.870000000000005,16.740562847301295,16.740562847301295,optimal,pitch_control,optimal
play119-game2020092712.csv,8.25,2.989076408822259,2.989076408822259,optimal,pitch_control,optimal
play119-game2020100413.csv,5.329999999999998,17.58326887823889,17.58326887823889,optimal,pitch_control,optimal
play119-game2020102513.csv,5.560000000000002,11.296446835669665,11.296446835669665,optimal,pitch_control,optimal
play120-game2020101813.csv,14.11,20.9845014236698,20.9845014236698,optimal,pitch_control,optimal
play120-game2020112211.csv,0.5699999999999932,12.71388785716016,12.71388785716016,optimal,pitch_control,optimal
play120-game2020122100.csv,6.740000000000009,18.211894769932943,18.211894769932943,optimal,pitch_control,optimal
play1203-game2020100100.csv,12.430000000000007,8.855289066114358,8.855289066114358,optimal,pitch_control,optimal
play1208-game2021010313.csv,6.280000000000001,2.490622412169293,2.490622412169293,optimal,pitch_control,optimal
play121-game2020110806.csv,4.0,9.086887278279805,9.086887278279805,optimal,pitch_control,optimal
play121-game2020121310.csv,1.7199999999999989,13.616764891105108,13.616764891105108,optimal,pitch_control,optimal
play121-game2020122003.csv,22.260000000000005,18.78917537070511,18.78917537070511,optimal,pitch_control,optimal
play122-game2020101109.csv,6.6299999999999955,2.8340254056729957,2.8340254056729957,optimal,pitch_control,optimal
play122-game2020101805.csv,14.019999999999996,2.1115397225721364,2.1115397225721364,optimal,pitch_control,optimal
play122-game2020111503.csv,17.09999999999998,1.453413606345803,1.453413606345803,optimal,pitch_control,optimal
play122-game2020121700.csv,13.36999999999999,8.525538106184266,8.525538106184266,optimal,pitch_control,optimal
play1222-game2020112903.csv,11.280000000000001,26.33959860240072,26.33959860240072,optimal,pitch_control,optimal
play123-game2020101105.csv,3.9399999999999977,7.222348033092226,7.222348033092226,optimal,pitch_control,optimal
