play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play1000-game2020122602.csv,-2.9299999999999926,8.193150724990328,8.04270313449841,optimal,astar_delaunay,optimal
play1000-game2020122705.csv,19.059999999999988,14.026289468716627,14.76547195553671,optimal,astar_delaunay,optimal
play1000-game2021010304.csv,4.519999999999996,4.215383766832635,4.458183198275398,optimal,astar_delaunay,optimal
play1002-game2020100410.csv,8.060000000000002,13.849560274774849,13.775055224038034,optimal,astar_delaunay,optimal
play1005-game2020092003.csv,15.839999999999996,4.11373292202095,4.5658482761386265,optimal,astar_delaunay,optimal
play1008-game2020091401.csv,9.070000000000007,5.0623977155390705,4.874825419747668,optimal,astar_delaunay,optimal
play1009-game2020121308.csv,10.269999999999996,3.8496644438544436,3.2619426573832944,optimal,astar_delaunay,optimal
play1011-game2020112211.csv,8.57999999999997,6.36631704923764,8.006677654504369,optimal,astar_delaunay,optimal
play1015-game2020092100.csv,5.159999999999997,2.9442218381075174,3.6406223898812913,optimal,astar_delaunay,optimal
play1018-game2020113000.csv,6.070000000000007,1.9728154220254757,2.9598819994430685,optimal,astar_delaunay,optimal
play1025-game2020092007.csv,9.100000000000016,13.449174812879898,11.105627260895242,optimal,astar_delaunay,optimal
play1026-game2020112909.csv,4.200000000000003,10.524626928743228,12.58091448286987,optimal,astar_delaunay,optimal
play1027-game2020121312.csv,1.3699999999999903,8.40785679690235,11.024523164230427,optimal,astar_delaunay,optimal
play1033-game2020092004.csv,7.1000000000000085,2.582755861187376,3.4598959533527767,optimal,astar_delaunay,optimal
play1043-game2020092708.csv,11.920000000000002,6.085156499073067,11.333645520562884,optimal,astar_delaunay,optimal
play1063-game2020101109.csv,,,,optimal,astar_delaunay,optimal
play1065-game2020121313.csv,-2.1199999999999903,12.889518075538724,18.00316711036402,optimal,astar_delaunay,optimal
play1071-game2020110806.csv,5.75,6.463646824247329,6.385551047326785,optimal,astar_delaunay,optimal
play1073-game2020091308.csv,2.3799999999999955,4.401088929549516,6.191690571166701,optimal,astar_delaunay,optimal
play1075-game2020110811.csv,16.400000000000006,9.804183019261325,10.271905101124437,optimal,astar_delaunay,optimal
play1088-game2020102513.csv,7.8500000000000085,3.5726988414184087,4.082003673566933,optimal,astar_delaunay,optimal
play1090-game2021010306.csv,4.809999999999988,6.783165347953473,5.57468262570013,optimal,astar_delaunay,optimal
play1096-game2020100400.csv,6.079999999999998,3.7288562088874704,3.9944950703524227,optimal,astar_delaunay,optimal
play1107-game2020110112.csv,29.099999999999994,11.950678969029745,12.082818980860836,optimal,astar_delaunay,optimal
play1107-game2020111507.csv,67.36000000000001,2.8713983796622946,3.7990510626437763,optimal,astar_delaunay,optimal
play1118-game2020101805.csv,10.100000000000009,7.463937026893519,7.585027830002318,optimal,astar_delaunay,optimal
play1121-game2020112202.csv,,,,optimal,astar_delaunay,optimal
play1125-game2020111501.csv,12.400000000000006,9.355417043642486,8.071967505809477,optimal,astar_delaunay,optimal
play1131-game2021010307.csv,8.039999999999992,2.7858566735491945,4.38125795393022,optimal,astar_delaunay,optimal
play1135-game2020112211.csv,4.930000000000007,1.0140557053939787,2.1786615670107006,optimal,astar_delaunay,optimal
play1140-game2020111504.csv,-1.6799999999999926,6.783487303739878,7.017858720600988,optimal,astar_delaunay,optimal
play1151-game2020102503.csv,3.9499999999999886,6.591742811215626,7.180619836715555,optimal,astar_delaunay,optimal
play1155-game2020091302.csv,21.549999999999997,3.974852285469651,3.9312464504429925,optimal,astar_delaunay,optimal
play1157-game2020113000.csv,12.290000000000006,8.017939704196781,16.365632367465015,optimal,astar_delaunay,optimal
play116-game2021010301.csv,8.770000000000003,5.908561931528347,8.137003199255345,optimal,astar_delaunay,optimal
play1164-game2020112910.csv,3.6700000000000017,8.969999827186644,11.415454323557032,optimal,astar_delaunay,optimal
play1174-game2020110802.csv,8.960000000000008,5.834169635860447,7.406219793301616,optimal,astar_delaunay,optimal
play1174-game2021010308.csv,19.78,5.285544449152663,4.738524437175166,optimal,astar_delaunay,optimal
play1175-game2020112901.csv,2.010000000000005,8.096732930495982,8.296983015388374,optimal,astar_delaunay,optimal
play118-game2021010311.csv,11.599999999999994,3.314916877240791,3.6814620654466492,optimal,astar_delaunay,optimal
play1180-game2020121311.csv,1.6099999999999994,7.163254790795812,7.980334562273406,optimal,astar_delaunay,optimal
play1182-game2020100401.csv,8.909999999999982,2.096023347646156,4.09628526517608,optimal,astar_delaunay,optimal
play1183-game2020101112.csv,-1.0700000000000074,6.392230433687082,6.392230433687082,optimal,astar_delaunay,optimal
play1183-game2020120609.csv,13.27000000000001,9.105624635355888,11.371096113715772,optimal,astar_delaunay,optimal
play1188-game2020120603.csv,13.870000000000005,9.694722677676276,9.195199641795512,optimal,astar_delaunay,optimal
play119-game2020092712.csv,8.040000000000006,7.057804857158205,7.588687440771176,optimal,astar_delaunay,optimal
play119-game2020100413.csv,-5.329999999999998,10.03738663599135,9.758219423996866,optimal,astar_delaunay,optimal
play119-game2020102513.csv,-5.560000000000002,11.722404442813412,16.321713878943825,optimal,astar_delaunay,optimal
play120-game2020101813.csv,14.11,1.6062590082972674,2.4091192296979997,optimal,astar_delaunay,optimal
play120-game2020112211.csv,0.5699999999999932,13.477024286704534,13.314682715406436,optimal,astar_delaunay,optimal
play120-game2020122100.csv,6.740000000000009,2.917198283490144,2.8448191257873736,optimal,astar_delaunay,optimal
play1203-game2020100100.csv,12.430000000000007,3.865290180524754,4.170238494588976,optimal,astar_delaunay,optimal
play1208-game2021010313.csv,6.280000000000001,4.032282257025603,5.225204269203906,optimal,astar_delaunay,optimal
play121-game2020110806.csv,4.0,15.507563605566375,13.610347196014699,optimal,astar_delaunay,optimal
play121-game2020121310.csv,-1.7199999999999989,13.413334169013265,13.925754617481886,optimal,astar_delaunay,optimal
play121-game2020122003.csv,17.489999999999995,8.389829927274036,11.66801408458724,optimal,astar_delaunay,optimal
play122-game2020101109.csv,6.6299999999999955,4.070543575494548,5.492388953456624,optimal,astar_delaunay,optimal
play122-game2020101805.csv,9.519999999999996,22.814824279228006,25.114334699668746,optimal,astar_delaunay,optimal
play122-game2020111503.csv,17.09999999999998,4.010034610708379,6.634480407245916,optimal,astar_delaunay,optimal
play122-game2020121700.csv,10.269999999999996,2.9369761885707226,3.5338658433589636,optimal,astar_delaunay,optimal
play1222-game2020112903.csv,11.280000000000001,1.0617395600533626,2.775266139281373,optimal,astar_delaunay,optimal
play123-game2020101105.csv,3.9399999999999977,9.012476126323822,9.583239213909227,optimal,astar_delaunay,optimal
play123-game2020112601.csv,8.189999999999998,3.608772096155146,7.104197260123038,optimal,astar_delaunay,optimal
play123-game2020120600.csv,15.649999999999977,4.535773855075352,4.844686452460597,optimal,astar_delaunay,optimal
play123-game2020122602.csv,7.36999999999999,2.802898932033626,4.175532104480376,optimal,astar_delaunay,optimal
play1232-game2020121900.csv,2.6500000000000057,8.505210081455587,7.0724849714747355,optimal,astar_delaunay,optimal
play1232-game2021010309.csv,15.41000000000001,3.930181665268975,5.450684060758918,optimal,astar_delaunay,optimal
play1246-game2020110808.csv,12.64,9.521979196692767,10.258012343548511,optimal,astar_delaunay,optimal
play1246-game2020111503.csv,93.68,2.4788101984621576,2.8043640852476126,optimal,astar_delaunay,optimal
play1250-game2020120610.csv,13.079999999999998,4.608399782803347,5.465166951358521,optimal,astar_delaunay,optimal
play1253-game2020092800.csv,14.329999999999998,4.821989829179145,5.268911218165727,optimal,astar_delaunay,optimal
play1258-game2020112905.csv,11.129999999999995,21.756728649588005,20.351583738477462,optimal,astar_delaunay,optimal
play126-game2020110109.csv,18.86,4.888921174699375,5.292174705992469,optimal,astar_delaunay,optimal
play126-game2020122010.csv,15.290000000000006,4.522413599172622,5.6862755307145365,optimal,astar_delaunay,optimal
play1265-game2020092003.csv,11.419999999999987,4.3101843030652764,4.693635097054438,optimal,astar_delaunay,optimal
play1267-game2020120700.csv,21.17,4.556267998453709,5.487393824082753,optimal,astar_delaunay,optimal
play127-game2020100410.csv,4.529999999999973,6.166123952815097,5.78863685159274,optimal,astar_delaunay,optimal
play1270-game2020110810.csv,82.32000000000001,7.740227849391393,8.685346516293135,optimal,astar_delaunay,optimal
play1276-game2020122600.csv,-5.280000000000001,8.373649372050565,11.73753418221948,optimal,astar_delaunay,optimal
play128-game2020100403.csv,10.279999999999987,1.2537180440132065,5.0526879435802945,optimal,astar_delaunay,optimal
play1287-game2020122007.csv,12.940000000000012,2.456159988986138,3.1928176066701925,optimal,astar_delaunay,optimal
