,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play666-game2020111900.csv,7.190000000000012,15.044337255801315,13.434977349595247,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2812-game2020101105.csv,9.180000000000007,8.017138083014734,10.438680911686491,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2823-game2020111510.csv,-3.190000000000012,7.062304467807252,7.488652215416183,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play119-game2020092712.csv,8.040000000000006,4.21991198311497,7.05756165246555,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3603-game2020101810.csv,8.83999999999999,4.97995399126535,8.678214274721666,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4446-game2020092706.csv,0.10999999999999943,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3649-game2020111506.csv,15.780000000000001,3.5659426653886515,6.256971170830333,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1267-game2020120700.csv,21.17,6.19709487842335,7.373164657129375,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play129-game2020101200.csv,17.760000000000005,4.040932922022691,5.917690566092733,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1748-game2020091311.csv,7.259999999999991,6.564542744065806,7.224401834222535,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1767-game2020101200.csv,8.340000000000003,9.751837061279215,11.18728677290348,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2699-game2020102500.csv,-0.9699999999999989,18.237936993524023,15.115227875284063,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3654-game2020102506.csv,14.61,22.36388334905857,18.724167701768152,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2385-game2020112909.csv,0.6899999999999977,9.35573827955019,11.180933310975625,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3224-game2021010303.csv,25.269999999999996,9.400289644298404,10.624250457259643,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1270-game2020110810.csv,82.32000000000001,7.502566227631706,10.891360110688243,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3637-game2020122003.csv,36.379999999999995,3.94005076109433,7.125118380016986,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play762-game2020110807.csv,0.730000000000004,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2868-game2020101108.csv,6.720000000000027,31.489012435410213,24.696192927130415,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3623-game2020101200.csv,7.0,16.72630815194195,19.757689704803326,euclidean,astar,optimal
